cum_hh_total,oop_share_total,cum_hh_ctp,oop_share_ctp
0.01319497068059436,0.5867068879252973,0.014732238024162401,1.0578470386024488
0.01324572510514701,0.5858697405400488,0.0147699288650515,1.0574452991278362
0.01336541806801511,0.5854922175610177,0.01484671447128137,1.0547406526507337
0.013435122941250297,0.5851266726133648,0.014923014513040874,1.047532789925871
0.013485330767048375,0.5844663060748432,0.014999180967444296,1.0432943018185268
0.013554344143504931,0.5800846924658092,0.015115542095495758,1.0374537906298766
0.013628517941083508,0.5800323977369652,0.015234244391656434,1.028480768412162
0.01372182591455631,0.5792316669413916,0.015412454987499094,1.0232502158578476
0.013774663812570196,0.5769268290585726,0.015558911139957542,1.0157535157926791
0.013837574185340071,0.5764825238931248,0.015652439227608825,1.0155243202493396
0.013855168789466363,0.5749917050005058,0.01572145260406538,1.0142704645287333
0.014014482185535401,0.5730477495517113,0.01579629199389236,1.010308363224079
0.014257713534511777,0.5702701355650363,0.01590672127758804,1.0050109447967017
0.01435102150798458,0.5694842053323268,0.016140090148821635,1.0025726178804675
0.014393545822459485,0.5641463132100287,0.016227263798718285,1.0024320059184224
0.014502404847351503,0.5632619960098731,0.016294383141598378,0.9983975297859318
0.014553832683506575,0.5616148066933454,0.016342106727619637,0.9750189207058305
0.014642623525320348,0.5587686754676029,0.01647082261340643,0.9665061148352069
0.014753626301931186,0.5523857340788454,0.016551664820650368,0.9589973221322132
0.014859197774779507,0.5504698478486785,0.01659508798707127,0.9531090590034297
0.0149891940978378,0.5502266542905296,0.016663016826346133,0.9498332162039979
0.015163196598522399,0.5455414359468224,0.016735118694735183,0.9436684071805426
0.01523167359107849,0.5378192299683215,0.016857135853339516,0.9425125318146187
0.01525646788771457,0.5367780677323801,0.016894826694228617,0.9396952868079005
0.015484334074379776,0.5360043498737294,0.016958568878920693,0.936697088000074
0.015592493732171057,0.5359859882824911,0.017094548405177122,0.932198429916528
0.01564288316151053,0.5345141086087155,0.017146295021232466,0.9305943696284587
0.015688013032551386,0.5300909165636615,0.01727003540236429,0.9305327456505421
0.015803985257109517,0.5262150798958454,0.01734487479219127,0.9186144282885174
0.015841429624824467,0.5255689746541384,0.017395415002121512,0.9143653740138651
0.015890408996552467,0.5251917804102924,0.017488722975594315,0.9126191367901817
0.01599884800193403,0.5237269005442551,0.0175800598432484,0.8982180118268046
