cum_hh_total,oopg_share_total,cum_hh_nonfood,oopg_share_nonfood
0.002315245272946388,1.4389659298538116,0.0028479816592542383,3.035025195313388
0.002365999697499039,1.4146991849956956,0.0029558786530090577,3.0199041411398344
0.0024188375955129255,1.363657326166035,0.0030376454638249614,3.013480563354634
0.0024364321996392176,1.352895253494264,0.003092922702978343,2.997876085274556
0.0025957455957082544,1.3421822907597425,0.003224916830638269,2.9460482339035057
0.0028389769446846313,1.2794075090479922,0.0032777547286521555,2.9408150272315043
0.0029277677864984054,1.2663848743281498,0.0034310083249829435,2.9177038741504044
0.003047460749366503,1.2533566339248865,0.003544052347994919,2.847479352111354
0.0031584635259773396,1.2289186326770705,0.0036021775819148486,2.7557839807115068
0.0032640349988256622,1.2245448836174586,0.0037836998462010456,2.753247521363474
0.0033573429722984645,1.2093101860779105,0.003837325642882824,2.639593780169133
0.003409089588353808,1.1380961954152322,0.0038932916775062266,2.6216600237955126
0.003454219459394665,1.128071227496236,0.003982950276485573,2.587287636346294
0.003518554475143583,1.0724049178494799,0.004083733212611481,2.572288518558786
0.003641030575887494,1.0601327178587145,0.004175514785319504,2.5232683544274677
0.0038012538542460256,1.0294672841508616,0.004261889858734029,2.509667029909645
0.003908869266309418,1.0086794231623861,0.004372892635344866,2.39653506598755
0.003977346258865508,0.9877571261024769,0.004421872007072866,2.3956671905667486
0.004107342581923799,0.9828099463196454,0.004510145956032118,2.367859824890197
0.004218825851680342,0.9672202760542322,0.004552423682654676,2.350247211026702
0.004318284076256494,0.9520572887963387,0.004590114523543776,2.3113610786819674
0.0044096209439105786,0.9350358744838975,0.004631743443407921,2.2927431542200876
0.004449511826523272,0.9317544389183419,0.004659369769057289,2.2879563445901656
0.004504789065676655,0.930786014907706,0.004760814109553785,2.246974804364292
0.00460623340617315,0.9113157197425472,0.004837114151313288,2.2371710822859527
0.004658845783143991,0.899625758049322,0.0049061255824878565,2.232765900090649
0.004724884980592558,0.8741154991330569,0.0050258185453559544,2.1936439487270842
0.0048327819743473775,0.8658158205822941,0.005162015577923744,2.1077016491098317
0.004902566311077571,0.8636277158420682,0.0052310289543803,2.088138337201717
0.005034560438737497,0.8567427001339099,0.00533601404788213,2.082775486212318
0.005141154458831674,0.8558057743055053,0.005404491040438219,2.071519999679785
0.005232936031539698,0.8503700230693645,0.00545524546499087,2.069674721187253
0.005338507504388019,0.8403921225873568,0.005561839485085047,2.017567311132914
0.005393442777408876,0.8314664061566934,0.005649794152957839,2.0015989787318555
0.005430887145123826,0.8259896740907956,0.005694924023998695,2.001131875225739
0.005556803557762915,0.818072506729211,0.005784966998806308,1.9930501568166263
0.005646846532570528,0.8174186442341729,0.005836713614861652,1.962585585633902
0.005699435400511231,0.8148252109700256,0.005980422774312668,1.9517530310009223
0.0058002183366371385,0.8084830382708601,0.006112416901972594,1.9390317793051046
0.005872444686084057,0.8029820998665701,0.006237727329541049,1.9288693312577831
0.005900071011733425,0.802690619041928,0.006337619352000515,1.8659367127410358
0.006008230669524706,0.7898358792483822,0.006377510234613208,1.8364397258379848
0.006069034042813845,0.7809608722927445,0.006453810276372712,1.8296563681489877
0.00610285090346834,0.7806490385226244,0.006492859263876655,1.8192789143007435
0.00615183027519634,0.7710651881504565,0.006586473054366263,1.8182343195255233
0.006208024829485241,0.762624004031475,0.006625522041870206,1.767341673813548
0.006303251471109898,0.7396706774066735,0.006731093514718529,1.7292359140138003
0.006439448503677688,0.7323717005233419,0.00683411330426888,1.7270701609462658
0.006583375891487963,0.7287373394289961,0.006890307858557781,1.7076642487793652
0.0067086863190564195,0.7280586565955045,0.006983615832030584,1.7047967060601983
0.0069505572618327625,0.7126125289645677,0.007034231963173785,1.694219811608498
0.007094266421283777,0.712050424295828,0.007215754227459982,1.6664190612701884
0.00718254037024303,0.7016691657634989,0.007359681615270258,1.6383400741162208
0.0072385064048664325,0.6966325123931087,0.007459139839846409,1.6266526133049648
0.0073929555766038295,0.6925140447940468,0.007496584207561358,1.6085780007068964
0.007492847599063295,0.6916089926603356,0.00760419961962475,1.576491765939153
0.007576820130297154,0.6892701005166946,0.007664260838104098,1.5041226400220506
0.0077205292897481684,0.6817011415272018,0.007741537190559848,1.481819900881068
0.007759578277252112,0.6734117401616336,0.007777341651580222,1.4669295802375806
0.007865149750100435,0.6702088608739133,0.007847125988310416,1.4664164855556134
